place,date,temp,precipitation(mm),wind speed(m/s),wind direction(16),humidity,vapor_pressure,dew_point,local_pressure,sea_level_pressure,sunshine,ilsa(MJ/m2),snow_cover,total_cloud_volume(10min),lower/middle_cloud_volume(10min),minimum_cloud_height(100m),phenomenon_number,ground_temp
108,2019-12-02 13:00,2.3,,4.3,320.0,31.0,2.2,-13.1,1010.9,1021.6,1.0,1.91,,0.0,0.0,,,7.3
108,2019-12-02 14:00,2.6,,5.1,290.0,37.0,2.7,-10.6,1010.9,1021.6,1.0,1.71,,1.0,1.0,10.0,,7.6
108,2019-12-02 15:00,2.4,,4.8,320.0,43.0,3.1,-8.9,1011.0,1021.7,0.9,1.02,,2.0,2.0,13.0,,6.5
108,2019-12-02 16:00,1.3,,4.8,270.0,40.0,2.7,-10.8,1011.7,1022.5,0.7,0.5,,3.0,3.0,13.0,,3.9
108,2019-12-02 17:00,0.7,,5.6,290.0,35.0,2.3,-13.0,1012.1,1022.9,1.0,0.24,,1.0,1.0,14.0,,1.7
108,2019-12-02 18:00,-0.1,,4.2,320.0,38.0,2.3,-12.7,1013.2,1024.1,0.0,0.0,,0.0,0.0,,,0.9
108,2019-12-02 19:00,-1.3,,2.8,320.0,37.0,2.1,-14.1,1014.3,1025.2,,,,0.0,0.0,,,0.6
108,2019-12-02 20:00,-2.1,,1.1,360.0,37.0,1.9,-14.8,1014.7,1025.7,,,,0.0,0.0,,,0.2
108,2019-12-02 21:00,-2.5,,1.5,320.0,38.0,1.9,-14.9,1015.0,1026.0,,,,7.0,7.0,15.0,,0.0
108,2019-12-02 22:00,-2.4,,1.6,290.0,40.0,2.1,-14.1,1015.0,1026.0,,,,8.0,3.0,17.0,,-0.1
108,2019-12-02 23:00,-2.7,,1.7,290.0,41.0,2.1,-14.1,1015.0,1026.0,,,,3.0,1.0,20.0,,-0.2
108,2019-12-03 00:00,-3.2,,1.2,360.0,43.0,2.1,-14.0,1015.3,1026.3,,,,1.0,1.0,,,-0.4
108,2019-12-03 01:00,-3.2,,1.5,360.0,44.0,2.1,-13.7,1015.1,1026.1,,,,0.0,0.0,,,-0.5
108,2019-12-03 02:00,-4.0,,0.6,290.0,47.0,2.1,-13.6,1015.2,1026.3,,,,0.0,0.0,,,-0.7
108,2019-12-03 03:00,-4.2,,1.0,320.0,49.0,2.2,-13.3,1015.3,1026.4,,,,0.0,0.0,,,-1.0
108,2019-12-03 04:00,-4.3,,0.8,20.0,54.0,2.4,-12.2,1014.5,1025.6,,,,0.0,0.0,,,-1.3
108,2019-12-03 05:00,-4.8,,1.5,50.0,59.0,2.5,-11.6,1014.0,1025.1,,,,0.0,0.0,,,-1.5
108,2019-12-03 06:00,-4.7,,1.2,20.0,56.0,2.4,-12.1,1014.0,1025.1,,,,0.0,0.0,,,-1.6
108,2019-12-03 07:00,-4.3,,0.9,20.0,56.0,2.5,-11.7,1014.2,1025.3,,,,1.0,1.0,15.0,,-1.8
108,2019-12-03 08:00,-4.4,,1.1,20.0,59.0,2.6,-11.2,1014.4,1025.5,0.2,0.03,,1.0,1.0,19.0,,-1.7
108,2019-12-03 09:00,-3.0,,1.4,50.0,51.0,2.5,-11.7,1014.8,1025.8,1.0,0.46,,2.0,2.0,15.0,,-1.0
108,2019-12-03 10:00,-0.9,,1.1,20.0,49.0,2.8,-10.2,1014.9,1025.8,0.9,0.71,,9.0,9.0,7.0,,-0.2
108,2019-12-03 11:00,0.3,,1.1,70.0,51.0,3.2,-8.6,1014.9,1025.8,0.0,0.4,,9.0,9.0,7.0,,-0.1
108,2019-12-03 12:00,1.7,,1.1,50.0,52.0,3.6,-7.1,1014.0,1024.8,0.0,0.7,,9.0,9.0,7.0,,0.1
108,2019-12-03 13:00,2.5,,1.1,200.0,65.0,4.8,-3.4,1013.6,1024.4,0.0,0.6,,8.0,8.0,10.0,,0.6
108,2019-12-03 14:00,3.3,,1.7,200.0,66.0,5.1,-2.4,1013.2,1023.9,0.6,0.95,,8.0,8.0,19.0,,3.2
108,2019-12-03 15:00,4.1,,2.0,290.0,56.0,4.6,-3.9,1013.1,1023.8,0.2,0.68,,9.0,9.0,19.0,,4.7
108,2019-12-03 16:00,4.0,,1.6,320.0,50.0,4.1,-5.5,1013.5,1024.2,0.2,0.39,,9.0,9.0,19.0,,3.9
108,2019-12-03 17:00,3.7,,2.0,270.0,54.0,4.3,-4.7,1013.8,1024.5,0.0,0.09,,9.0,9.0,19.0,,3.0
108,2019-12-03 18:00,3.6,0.0,1.8,270.0,70.0,5.6,-1.3,1014.3,1025.0,0.0,0.0,,10.0,8.0,11.0,1.0,2.8
108,2019-12-03 19:00,3.5,,2.1,230.0,68.0,5.4,-1.8,1014.6,1025.3,,,,10.0,8.0,13.0,1.0,2.6
108,2019-12-03 20:00,3.5,,1.9,230.0,65.0,5.1,-2.4,1014.7,1025.4,,,,9.0,8.0,16.0,1.0,2.5
108,2019-12-03 21:00,3.5,0.0,2.2,200.0,71.0,5.6,-1.2,1014.6,1025.3,,,,10.0,8.0,15.0,1.0,2.7
108,2019-12-03 22:00,3.4,,2.2,230.0,77.0,6.0,-0.2,1014.7,1025.4,,,,10.0,8.0,8.0,1.0,2.8
108,2019-12-03 23:00,3.3,,2.1,270.0,82.0,6.3,0.5,1015.1,1025.8,,,,10.0,9.0,5.0,1901.0,3.0
108,2019-12-04 00:00,3.2,0.6,1.3,290.0,85.0,6.5,0.9,1015.3,1026.0,,,,10.0,8.0,,1901.0,3.1
108,2019-12-04 01:00,3.0,,2.2,340.0,74.0,5.6,-1.1,1015.5,1026.3,,,,10.0,7.0,16.0,1901.0,2.7
108,2019-12-04 02:00,2.5,,1.9,340.0,59.0,4.3,-4.7,1015.9,1026.7,,,,3.0,3.0,24.0,,1.8
108,2019-12-04 03:00,1.7,0.0,2.8,340.0,36.0,2.5,-11.8,1016.7,1027.5,,,,1.0,1.0,10.0,,1.0
108,2019-12-04 04:00,0.4,,1.8,290.0,58.0,3.6,-6.9,1016.7,1027.6,,,,0.0,0.0,,,0.4
108,2019-12-04 05:00,-0.6,,0.6,340.0,59.0,3.5,-7.6,1016.9,1027.8,,,,0.0,0.0,,,0.1
108,2019-12-04 06:00,-1.1,,0.7,360.0,58.0,3.3,-8.3,1017.0,1028.0,,,,0.0,0.0,,,-0.2
108,2019-12-04 07:00,-1.6,,0.9,360.0,58.0,3.1,-8.8,1017.6,1028.6,,,,0.0,0.0,,,-0.4
108,2019-12-04 08:00,-2.0,,1.5,20.0,57.0,3.0,-9.3,1018.0,1029.0,0.3,0.02,,0.0,0.0,,,-0.3
108,2019-12-04 09:00,-1.2,,1.6,20.0,36.0,2.0,-14.4,1018.9,1029.9,1.0,0.46,,0.0,0.0,,,-0.2
108,2019-12-04 10:00,1.0,,1.2,340.0,37.0,2.4,-12.0,1019.3,1030.2,1.0,1.01,,0.0,0.0,,,-0.1
108,2019-12-04 11:00,2.6,,1.9,290.0,22.0,1.6,-17.0,1019.0,1029.8,1.0,1.51,,0.0,0.0,,,0.1
108,2019-12-04 12:00,4.0,,2.0,320.0,24.0,1.9,-14.8,1018.5,1029.2,1.0,1.79,,0.0,0.0,,,3.9
108,2019-12-04 13:00,6.1,,1.7,200.0,26.0,2.4,-12.0,1017.7,1028.4,1.0,1.84,,0.0,0.0,,,8.1
108,2019-12-04 14:00,7.1,,3.1,200.0,30.0,3.0,-9.3,1017.3,1027.9,1.0,1.66,,4.0,4.0,29.0,,9.8
108,2019-12-04 15:00,6.8,,2.0,270.0,31.0,3.1,-9.1,1017.1,1027.7,1.0,1.2,,6.0,6.0,28.0,,8.5
108,2019-12-04 16:00,6.1,,1.9,290.0,35.0,3.3,-8.2,1017.4,1028.1,0.8,0.54,,6.0,2.0,17.0,,6.5
108,2019-12-04 17:00,5.2,,3.8,320.0,43.0,3.8,-6.3,1017.7,1028.4,0.6,0.15,,1.0,1.0,28.0,,4.1
108,2019-12-04 18:00,4.0,,1.9,290.0,45.0,3.7,-6.8,1018.2,1028.9,0.0,0.0,,1.0,1.0,29.0,,2.5
108,2019-12-04 19:00,2.9,,1.4,290.0,44.0,3.3,-8.1,1018.8,1029.6,,,,0.0,0.0,,,1.2
108,2019-12-04 20:00,2.3,,1.5,290.0,46.0,3.3,-8.1,1019.2,1030.0,,,,0.0,0.0,,,1.1
108,2019-12-04 21:00,1.6,,1.1,320.0,50.0,3.4,-7.7,1019.8,1030.7,,,,0.0,0.0,,,0.8
108,2019-12-04 22:00,1.6,,4.3,320.0,53.0,3.6,-6.9,1020.8,1031.7,,,,0.0,0.0,,,0.5
108,2019-12-04 23:00,0.7,,2.9,360.0,49.0,3.1,-8.8,1021.4,1032.3,,,,0.0,0.0,,,0.4
108,2019-12-05 00:00,-0.2,,1.6,290.0,53.0,3.2,-8.6,1021.7,1032.7,,,,0.0,0.0,,,0.0
108,2019-12-05 01:00,-0.7,,4.0,340.0,47.0,2.7,-10.6,1021.9,1032.9,,,,0.0,0.0,,,0.0
108,2019-12-05 02:00,-1.3,,2.9,360.0,34.0,1.9,-15.1,1022.9,1033.9,,,,0.0,0.0,,,-0.3
108,2019-12-05 03:00,-2.1,,1.7,340.0,37.0,1.9,-14.8,1022.8,1033.9,,,,0.0,0.0,,,-0.5
108,2019-12-05 04:00,-2.9,,1.7,290.0,45.0,2.2,-13.1,1022.5,1033.6,,,,0.0,0.0,,,-0.7
108,2019-12-05 05:00,-3.7,,1.7,290.0,44.0,2.0,-14.2,1022.6,1033.7,,,,0.0,0.0,,,-0.9
108,2019-12-05 06:00,-4.0,,2.4,290.0,37.0,1.7,-16.5,1023.1,1034.2,,,,0.0,0.0,,,-1.3
108,2019-12-05 07:00,-4.5,,2.2,270.0,36.0,1.6,-17.3,1024.0,1035.2,,,,0.0,0.0,,,-1.7
108,2019-12-05 08:00,-4.7,,2.6,320.0,39.0,1.7,-16.5,1024.7,1035.9,0.2,0.02,,0.0,0.0,,,-1.8
108,2019-12-05 09:00,-4.5,,4.0,320.0,32.0,1.4,-18.7,1025.9,1037.1,1.0,0.46,,0.0,0.0,,,-1.5
108,2019-12-05 10:00,-3.6,,4.1,320.0,19.0,0.9,-23.9,1025.9,1037.1,1.0,1.05,,0.0,0.0,,,-1.0
108,2019-12-05 11:00,-2.9,,3.7,320.0,19.0,0.9,-23.3,1025.6,1036.7,1.0,1.56,,0.0,0.0,,,-0.3
108,2019-12-05 12:00,-2.5,,4.6,320.0,19.0,1.0,-23.0,1025.1,1036.2,1.0,1.85,,0.0,0.0,,,-0.1
108,2019-12-05 13:00,-1.7,,4.9,320.0,23.0,1.2,-20.1,1024.7,1035.8,1.0,1.95,,0.0,0.0,,,0.4
108,2019-12-05 14:00,-1.6,,4.0,320.0,23.0,1.3,-20.0,1024.4,1035.5,1.0,1.82,,0.0,0.0,,,2.1
108,2019-12-05 15:00,-1.0,,3.9,270.0,26.0,1.5,-18.1,1024.3,1035.3,1.0,1.43,,0.0,0.0,,,2.4
108,2019-12-05 16:00,-2.1,,4.3,320.0,24.0,1.3,-20.0,1024.8,1035.9,1.0,0.9,,0.0,0.0,,,1.0
108,2019-12-05 17:00,-3.7,,4.6,320.0,30.0,1.4,-18.7,1025.2,1036.4,1.0,0.3,,0.0,0.0,,,0.0
108,2019-12-05 18:00,-4.8,,3.9,320.0,32.0,1.4,-19.0,1025.8,1037.0,0.0,0.0,,0.0,0.0,,,-0.4
108,2019-12-05 19:00,-5.8,,4.0,340.0,35.0,1.4,-18.8,1026.6,1037.9,,,,0.0,0.0,,,-0.9
108,2019-12-05 20:00,-6.7,,1.5,90.0,42.0,1.6,-17.5,1027.2,1038.5,,,,0.0,0.0,,,-1.6
108,2019-12-05 21:00,-7.5,,1.5,50.0,41.0,1.4,-18.5,1027.1,1038.4,,,,0.0,0.0,,,-2.2
108,2019-12-05 22:00,-8.0,,3.0,340.0,35.0,1.2,-20.8,1027.4,1038.8,,,,0.0,0.0,,,-2.8
108,2019-12-05 23:00,-8.2,,4.0,340.0,32.0,1.1,-22.0,1027.8,1039.2,,,,0.0,0.0,,,-3.4
108,2019-12-06 00:00,-8.5,,2.7,360.0,31.0,1.0,-22.6,1028.0,1039.4,,,,0.0,0.0,,,-3.9
108,2019-12-06 01:00,-8.7,,2.6,320.0,31.0,1.0,-22.8,1027.9,1039.3,,,,0.0,0.0,,,-4.2
108,2019-12-06 02:00,-9.1,,2.4,290.0,31.0,1.0,-23.1,1027.6,1039.0,,,,0.0,0.0,,,-4.6
108,2019-12-06 03:00,-9.5,,1.7,290.0,35.0,1.0,-22.1,1027.6,1039.0,,,,0.0,0.0,,,-4.8
108,2019-12-06 04:00,-9.8,,1.7,290.0,34.0,1.0,-22.7,1027.5,1039.0,,,,0.0,0.0,,,-5.1
108,2019-12-06 05:00,-10.2,,0.9,320.0,35.0,1.0,-22.7,1027.3,1038.8,,,,0.0,0.0,,,-5.4
108,2019-12-06 06:00,-10.2,,1.0,360.0,38.0,1.1,-21.8,1027.6,1039.1,,,,0.0,0.0,,,-5.7
108,2019-12-06 07:00,-10.2,,0.9,360.0,42.0,1.2,-20.6,1027.4,1038.9,,,,0.0,0.0,,,-5.8
108,2019-12-06 08:00,-10.6,,0.9,290.0,38.0,1.0,-22.2,1027.3,1038.8,0.3,0.02,,0.0,0.0,,,-5.8
108,2019-12-06 09:00,-9.2,,1.1,20.0,31.0,0.9,-23.2,1027.5,1038.9,1.0,0.47,,0.0,0.0,,,-4.7
108,2019-12-06 10:00,-6.6,,1.3,50.0,30.0,1.1,-21.3,1027.4,1038.7,1.0,1.05,,0.0,0.0,,,-3.1
108,2019-12-06 11:00,-4.2,,2.3,270.0,24.0,1.1,-21.8,1027.2,1038.4,1.0,1.53,,0.0,0.0,,,-1.2
108,2019-12-06 12:00,-2.5,,2.0,200.0,21.0,1.1,-21.8,1026.0,1037.1,1.0,1.85,,0.0,0.0,,,-0.1
108,2019-12-06 13:00,-2.5,,2.9,290.0,22.0,1.1,-21.3,1025.2,1036.3,1.0,1.95,,0.0,0.0,,,0.7
108,2019-12-06 14:00,-1.7,,2.8,270.0,24.0,1.3,-19.6,1024.6,1035.7,1.0,1.77,,0.0,0.0,,,1.4
108,2019-12-06 15:00,-1.4,,3.2,250.0,26.0,1.4,-18.4,1024.0,1035.0,1.0,1.42,,0.0,0.0,,,1.0
108,2019-12-06 16:00,-1.4,,2.6,290.0,26.0,1.4,-18.4,1023.5,1034.5,1.0,0.89,,0.0,0.0,,,0.0
108,2019-12-06 17:00,-2.6,,1.9,320.0,30.0,1.5,-17.8,1023.2,1034.3,1.0,0.29,,0.0,0.0,,,-0.3
108,2019-12-06 18:00,-3.6,,1.1,290.0,33.0,1.6,-17.5,1023.2,1034.3,0.0,0.0,,0.0,0.0,,,-0.8
108,2019-12-06 19:00,-4.6,,1.2,20.0,38.0,1.7,-16.7,1022.9,1034.1,,,,0.0,0.0,,,-2.0
108,2019-12-06 20:00,-5.2,,1.1,290.0,41.0,1.7,-16.4,1022.6,1033.8,,,,0.0,0.0,,,-2.7
108,2019-12-06 21:00,-5.4,,0.9,290.0,43.0,1.8,-16.0,1022.6,1033.8,,,,0.0,0.0,,,-3.1
108,2019-12-06 22:00,-5.5,,1.6,290.0,47.0,1.9,-15.0,1022.5,1033.7,,,,0.0,0.0,,,-3.4
108,2019-12-06 23:00,-5.6,,1.5,320.0,48.0,1.9,-14.8,1022.1,1033.3,,,,0.0,0.0,,,-3.6
108,2019-12-07 00:00,-5.4,,1.0,290.0,49.0,2.0,-14.4,1021.8,1033.0,,,,5.0,5.0,,,-3.5
108,2019-12-07 01:00,-5.3,,0.7,20.0,51.0,2.1,-13.8,1021.2,1032.4,,,,0.0,0.0,,,-3.6
108,2019-12-07 02:00,-5.5,,1.8,50.0,55.0,2.2,-13.1,1020.8,1032.0,,,,10.0,4.0,14.0,,-3.6
108,2019-12-07 03:00,-5.1,,2.2,50.0,51.0,2.1,-13.6,1020.5,1031.7,,,,8.0,8.0,18.0,,-3.1
108,2019-12-07 04:00,-5.1,,2.4,50.0,52.0,2.2,-13.4,1020.1,1031.3,,,,6.0,6.0,16.0,,-3.2
108,2019-12-07 05:00,-4.6,,1.9,50.0,51.0,2.2,-13.2,1019.5,1030.6,,,,8.0,8.0,11.0,,-2.4
108,2019-12-07 06:00,-4.0,,2.1,50.0,50.0,2.3,-12.9,1019.3,1030.4,,,,9.0,9.0,12.0,,-2.0
108,2019-12-07 07:00,-3.4,,2.0,50.0,49.0,2.3,-12.6,1019.1,1030.2,,,,9.0,9.0,11.0,,-1.7
108,2019-12-07 08:00,-3.1,,2.3,70.0,50.0,2.4,-12.0,1019.2,1030.3,0.0,0.0,,9.0,9.0,10.0,,-1.5
108,2019-12-07 09:00,-2.7,0.0,2.2,50.0,53.0,2.7,-10.9,1019.5,1030.5,0.0,0.08,,9.0,9.0,7.0,5.0,-1.0
108,2019-12-07 10:00,-2.4,,3.1,50.0,58.0,3.0,-9.5,1019.7,1030.7,0.0,0.21,,9.0,9.0,6.0,5.0,-0.4
108,2019-12-07 11:00,-2.3,,2.3,50.0,67.0,3.5,-7.6,1019.5,1030.5,0.0,0.25,,10.0,8.0,6.0,4005.0,-0.3
108,2019-12-07 12:00,-2.3,0.1,2.6,50.0,74.0,3.8,-6.3,1018.9,1029.9,0.0,0.21,0.0,10.0,9.0,4.0,401905.0,-0.2
108,2019-12-07 13:00,-1.5,,1.9,50.0,70.0,3.8,-6.2,1018.3,1029.3,0.0,0.39,0.0,9.0,9.0,4.0,1905.0,-0.1
108,2019-12-07 14:00,-0.7,,2.2,50.0,65.0,3.8,-6.4,1017.7,1028.6,0.0,0.53,,9.0,9.0,4.0,,0.2
108,2019-12-07 15:00,0.0,0.0,1.4,20.0,64.0,3.9,-6.0,1017.3,1028.2,0.0,0.42,,9.0,9.0,5.0,,0.4
108,2019-12-07 16:00,1.1,,0.2,0.0,67.0,4.4,-4.3,1017.4,1028.3,0.6,0.55,,0.0,0.0,,40.0,-0.1
108,2019-12-07 17:00,0.5,,1.0,50.0,69.0,4.4,-4.5,1017.8,1028.7,0.5,0.22,,0.0,0.0,,40.0,-0.1
108,2019-12-07 18:00,-0.8,,1.5,20.0,75.0,4.3,-4.6,1017.8,1028.7,0.0,0.0,,0.0,0.0,,40.0,-0.3
108,2019-12-07 19:00,-1.4,,1.1,50.0,72.0,4.0,-5.8,1018.2,1029.2,,,,0.0,0.0,,40.0,-0.9
108,2019-12-07 20:00,-1.8,,1.3,20.0,76.0,4.1,-5.4,1018.3,1029.3,,,,0.0,0.0,,40.0,-1.5
108,2019-12-07 21:00,-1.5,,1.2,50.0,77.0,4.2,-5.0,1018.8,1029.8,,,,8.0,8.0,7.0,40.0,-1.5
108,2019-12-07 22:00,-1.2,,1.5,340.0,73.0,4.1,-5.4,1019.4,1030.4,,,,0.0,0.0,,40.0,-1.6
108,2019-12-07 23:00,-1.6,,0.7,50.0,73.0,4.0,-5.8,1019.5,1030.5,,,,0.0,0.0,,40.0,-2.3
108,2019-12-08 00:00,-2.6,,1.1,70.0,76.0,3.8,-6.2,1019.2,1030.2,,,,0.0,0.0,,40.0,-2.7
108,2019-12-08 01:00,-3.2,,1.1,290.0,73.0,3.5,-7.3,1019.0,1030.1,,,,0.0,0.0,,40.0,-3.1
108,2019-12-08 02:00,-3.8,,1.0,270.0,78.0,3.6,-7.0,1019.1,1030.2,,,,0.0,0.0,,40.0,-3.3
108,2019-12-08 03:00,-4.1,,0.5,320.0,80.0,3.6,-7.0,1018.9,1030.0,,,,0.0,0.0,,4019.0,-3.5
108,2019-12-08 04:00,-4.2,,1.0,50.0,82.0,3.7,-6.8,1018.5,1029.6,,,,0.0,0.0,,19.0,-3.7
108,2019-12-08 05:00,-4.6,,1.6,20.0,85.0,3.7,-6.7,1018.9,1030.0,,,,0.0,0.0,,19.0,-3.7
108,2019-12-08 06:00,-5.0,,1.7,20.0,86.0,3.6,-6.9,1018.6,1029.7,,,,0.0,0.0,,19.0,-3.7
108,2019-12-08 07:00,-5.2,,1.7,20.0,86.0,3.6,-7.1,1019.0,1030.2,,,,0.0,0.0,,19.0,-3.8
108,2019-12-08 08:00,-5.5,,1.8,50.0,87.0,3.5,-7.3,1019.2,1030.4,0.0,0.02,,0.0,0.0,,19.0,-3.7
108,2019-12-08 09:00,-4.7,,1.8,20.0,80.0,3.5,-7.6,1019.7,1030.8,0.9,0.43,,0.0,0.0,,19.0,-2.6
108,2019-12-08 10:00,-2.2,,2.7,70.0,70.0,3.6,-6.9,1019.9,1030.9,1.0,1.11,,0.0,0.0,,19.0,-1.3
108,2019-12-08 11:00,-0.5,,2.5,70.0,66.0,3.9,-6.0,1019.6,1030.6,1.0,1.55,,0.0,0.0,,4019.0,-0.3
108,2019-12-08 12:00,1.1,,1.3,70.0,58.0,3.8,-6.2,1018.9,1029.8,1.0,1.73,,0.0,0.0,,40.0,0.9
108,2019-12-08 13:00,3.0,,1.6,230.0,40.0,3.0,-9.3,1018.1,1028.9,1.0,1.75,,0.0,0.0,,40.0,3.5
108,2019-12-08 14:00,3.8,,2.3,290.0,33.0,2.6,-11.0,1017.5,1028.2,1.0,1.69,,0.0,0.0,,40.0,4.2
108,2019-12-08 15:00,4.5,,2.6,360.0,35.0,3.0,-9.6,1017.1,1027.8,1.0,1.31,,0.0,0.0,,,3.4
108,2019-12-08 16:00,4.5,,1.7,290.0,38.0,3.2,-8.6,1017.1,1027.8,1.0,0.8,,0.0,0.0,,,1.1
108,2019-12-08 17:00,3.3,,1.0,290.0,44.0,3.4,-7.8,1016.9,1027.7,1.0,0.26,,2.0,0.0,,,-0.1
108,2019-12-08 18:00,2.1,,0.9,20.0,56.0,4.0,-5.7,1016.9,1027.7,0.0,0.0,,1.0,0.0,,,-0.2
108,2019-12-08 19:00,0.9,,0.2,0.0,59.0,3.8,-6.2,1017.1,1028.0,,,,0.0,0.0,,,-0.4
108,2019-12-08 20:00,0.2,,1.6,50.0,62.0,3.8,-6.2,1017.0,1027.9,,,,0.0,0.0,,,-0.8
108,2019-12-08 21:00,-0.4,,1.4,50.0,64.0,3.8,-6.3,1017.0,1027.9,,,,0.0,0.0,,,-1.2
108,2019-12-08 22:00,-1.0,,1.6,70.0,65.0,3.7,-6.7,1016.7,1027.6,,,,0.0,0.0,,,-1.4
108,2019-12-08 23:00,-1.2,,1.2,70.0,65.0,3.6,-6.9,1016.7,1027.7,,,,9.0,6.0,53.0,40.0,-1.4
108,2019-12-09 00:00,-0.7,,2.1,70.0,62.0,3.6,-7.0,1016.8,1027.7,,,,8.0,0.0,,40.0,-1.3
108,2019-12-09 01:00,-0.9,,1.1,70.0,64.0,3.7,-6.8,1016.2,1027.1,,,,9.0,3.0,54.0,40.0,-1.6
108,2019-12-09 02:00,-1.0,,3.3,70.0,59.0,3.3,-8.0,1016.1,1027.0,,,,8.0,3.0,53.0,40.0,-1.8
108,2019-12-09 03:00,-1.2,,2.0,70.0,60.0,3.4,-7.9,1015.8,1026.7,,,,3.0,3.0,12.0,40.0,-1.9
108,2019-12-09 04:00,-0.5,,2.5,90.0,58.0,3.4,-7.7,1015.0,1025.9,,,,4.0,4.0,11.0,40.0,-1.0
108,2019-12-09 05:00,-0.5,,2.6,70.0,59.0,3.5,-7.5,1014.5,1025.4,,,,8.0,8.0,16.0,40.0,-1.1
108,2019-12-09 06:00,-0.1,,2.4,70.0,59.0,3.6,-7.1,1014.3,1025.2,,,,8.0,8.0,10.0,40.0,-0.6
108,2019-12-09 07:00,0.0,,2.3,70.0,59.0,3.6,-7.0,1014.3,1025.2,,,,9.0,9.0,10.0,40.0,-0.5
108,2019-12-09 08:00,0.3,,3.1,70.0,58.0,3.6,-7.0,1014.2,1025.1,0.0,0.0,,9.0,9.0,9.0,40.0,-0.5
108,2019-12-09 09:00,0.6,,3.0,70.0,57.0,3.6,-6.9,1014.1,1025.0,0.0,0.08,,9.0,9.0,9.0,40.0,-0.3
108,2019-12-09 10:00,1.3,,3.4,70.0,54.0,3.6,-7.0,1014.1,1024.9,0.0,0.29,,9.0,9.0,10.0,40.0,-0.1
108,2019-12-09 11:00,2.9,,2.4,70.0,50.0,3.8,-6.5,1013.6,1024.3,0.6,0.83,,9.0,9.0,19.0,40.0,0.3
108,2019-12-09 12:00,3.2,,2.9,70.0,51.0,3.9,-5.9,1012.9,1023.6,0.0,0.41,,9.0,9.0,9.0,40.0,0.5
108,2019-12-09 13:00,3.7,,2.8,50.0,51.0,4.1,-5.5,1012.1,1022.8,0.0,0.36,,9.0,9.0,8.0,40.0,0.8
108,2019-12-09 14:00,4.2,,3.2,70.0,51.0,4.2,-5.0,1011.2,1021.9,0.0,0.33,,9.0,9.0,15.0,40.0,1.2
108,2019-12-09 15:00,5.1,,2.4,70.0,49.0,4.3,-4.7,1010.9,1021.5,0.6,0.68,,6.0,6.0,16.0,40.0,3.1
108,2019-12-09 16:00,5.2,,2.9,70.0,51.0,4.5,-4.1,1010.8,1021.4,0.2,0.38,,9.0,9.0,8.0,40.0,2.5
108,2019-12-09 17:00,4.8,,2.3,70.0,54.0,4.6,-3.7,1010.7,1021.4,0.0,0.1,,9.0,9.0,9.0,40.0,1.5
108,2019-12-09 18:00,4.8,0.0,2.1,50.0,56.0,4.8,-3.2,1010.7,1021.4,0.0,0.0,,10.0,8.0,9.0,4001.0,1.3
108,2019-12-09 19:00,4.9,,2.0,50.0,56.0,4.9,-3.1,1010.5,1021.1,,,,9.0,4.0,11.0,40.0,1.4
108,2019-12-09 20:00,5.1,,2.1,50.0,57.0,5.0,-2.7,1010.6,1021.2,,,,4.0,4.0,10.0,40.0,1.6
108,2019-12-09 21:00,5.3,,1.4,20.0,57.0,5.1,-2.5,1010.6,1021.2,,,,9.0,9.0,8.0,40.0,2.0
108,2019-12-09 22:00,6.4,,1.6,70.0,62.0,6.0,-0.3,1010.4,1021.0,,,,9.0,9.0,,40.0,2.4
108,2019-12-09 23:00,7.8,,2.9,200.0,64.0,6.8,1.4,1010.3,1020.8,,,,8.0,8.0,,40.0,3.0
108,2019-12-10 00:00,7.8,,1.9,180.0,65.0,6.9,1.6,1010.0,1020.5,,,,9.0,9.0,,40.0,3.2
108,2019-12-10 01:00,7.9,,2.7,180.0,67.0,7.1,2.1,1009.6,1020.1,,,,8.0,8.0,,40.0,3.5
108,2019-12-10 02:00,8.0,,1.7,160.0,70.0,7.5,2.8,1009.0,1019.5,,,,9.0,9.0,,40.0,3.8
108,2019-12-10 03:00,7.1,0.7,1.8,340.0,87.0,8.7,5.0,1009.1,1019.6,,,,10.0,8.0,5.0,401901.0,4.4
108,2019-12-10 04:00,6.9,,0.2,0.0,93.0,9.2,5.8,1009.2,1019.7,,,,10.0,8.0,3.0,1901.0,4.2
108,2019-12-10 05:00,6.6,,0.5,20.0,94.0,9.1,5.6,1009.2,1019.8,,,,10.0,9.0,5.0,1901.0,4.3
108,2019-12-10 06:00,6.4,1.0,0.5,50.0,95.0,9.1,5.6,1009.2,1019.8,,,,9.0,9.0,4.0,19.0,4.1
108,2019-12-10 07:00,6.3,,0.6,50.0,95.0,9.0,5.5,1009.5,1020.1,,,,9.0,9.0,3.0,19.0,3.7
108,2019-12-10 08:00,6.1,,0.5,360.0,95.0,8.9,5.3,1009.8,1020.4,0.0,0.0,,10.0,10.0,6.0,19.0,3.0
108,2019-12-10 09:00,6.1,,0.6,20.0,95.0,8.9,5.3,1010.2,1020.8,0.0,0.16,,10.0,10.0,6.0,19.0,3.8
108,2019-12-10 10:00,6.7,,1.4,290.0,93.0,9.1,5.6,1010.6,1021.2,0.0,0.25,,10.0,10.0,5.0,19.0,5.5
108,2019-12-10 11:00,7.1,,1.2,230.0,87.0,8.7,5.0,1010.4,1020.9,0.0,0.48,,9.0,9.0,5.0,19.0,6.8
