date,region,temp,ground_temp,wind speed(m/s),wind direction(16),precipitation(mm),Fine dust 1 hour (ã/ã¥),Fine dust 24 hour (ã/ã¥),Ultra fine dust(ã/ã¥),Ozon(ppm),NO2(ppm),CO(ppm),SO2(ppm),humidity,vapor_pressure,dew_point,local_pressure,sea_level_pressure,sunshine,ilsa(MJ/m2),snow_cover,total_cloud_volume(10min),lower/middle_cloud_volume(10min),minimum_cloud_height(100m),phenomenon_number,AQI_PM10,AQI_PM2.5,AQI_Ozone,AQI_CO,AQI_SO2,AQI,AQI_Category,Points_High,Points_temp,Points_humidity,Points_wind speed(m/s),Points_wind direction(16),Points_precipitation(mm),Points_total_cloud_volume(10min),Points_ground_temp,Points_ilsa(MJ/m2),Points_snow_cover,Points_sea_level_pressure,Points_vapor_pressure,Points_local_pressure,Points_dew_point,Total_Score,Mode
2019-10-17 18:00:00,강남구,18.5,17.0,1.9,360.0,0.0,25,28,15,0.036,0.047,0.5,0.0,42.0,8.9,5.3,1012.9,1023.0,0.5,0.1,0.0,2.0,0.0,,,50.0,58.93854748603352,45.0,16.666666666666668,0.0,58.93854748603352,5,60.833333333333336,3.6,4.5,3.6,0.9,1.0,1.0,1.0,0.25,1.0,0.5,0.75,1.0,0.75,80.7,Weak
2019-10-17 19:00:00,강남구,16.9,15.1,1.9,340.0,0.0,27,28,17,0.024,0.064,0.5,0.0,49.0,9.4,6.1,1013.4,1023.6,,,0.0,4.0,4.0,41.0,,52.11363636363637,64.41340782122906,30.0,16.666666666666668,0.0,64.41340782122906,5,60.833333333333336,3.6,4.5,3.6,0.9,1.0,0.75,1.0,,1.0,0.5,0.75,1.0,0.75,80.2,Weak
2019-10-17 20:00:00,강남구,15.7,13.9,1.9,340.0,0.0,27,28,15,0.009,0.087,0.6,0.0,53.0,9.4,6.1,1013.8,1024.0,,,0.0,1.0,0.0,,,52.11363636363637,58.93854748603352,11.25,20.0,0.0,58.93854748603352,5,60.833333333333336,2.7,3.6,3.6,0.9,1.0,1.0,0.75,,1.0,0.5,0.75,1.0,0.75,78.4,Normal
2019-10-17 21:00:00,강남구,14.9,13.2,1.2,340.0,0.0,30,28,15,0.006,0.092,0.8,0.0,55.0,9.3,5.9,1013.9,1024.2,,,0.0,1.0,1.0,47.0,,55.45454545454545,58.93854748603352,7.5,26.66666666666667,0.0,58.93854748603352,5,60.833333333333336,2.7,3.6,4.5,0.9,1.0,1.0,0.75,,1.0,0.5,0.75,1.0,0.75,79.3,Normal
2019-10-17 22:00:00,강남구,14.3,12.5,1.0,360.0,0.0,33,29,17,0.006,0.083,0.7,0.0,60.0,9.7,6.6,1014.4,1024.7,,,0.0,2.0,0.0,,,58.79545454545455,64.41340782122906,7.5,23.333333333333332,0.0,64.41340782122906,5,60.833333333333336,2.7,3.6,4.5,0.9,1.0,1.0,0.75,,1.0,0.5,0.75,1.0,0.75,79.3,Normal
2019-10-17 23:00:00,강남구,13.9,12.1,1.5,340.0,0.0,34,29,16,0.006,0.076,0.7,0.0,65.0,10.3,7.4,1014.6,1024.9,,,0.0,7.0,0.0,,,59.90909090909091,61.675977653631286,7.5,23.333333333333332,0.0,61.675977653631286,5,60.833333333333336,2.7,2.7,4.5,0.9,1.0,0.5,0.75,,1.0,0.5,1.0,1.0,0.75,78.1,Normal
2019-10-18 00:00:00,강남구,13.2,12.2,1.9,360.0,0.0,33,30,17,0.006,0.071,0.7,0.0,66.0,9.9,6.9,1014.6,1024.9,,,0.0,4.0,0.0,,,58.79545454545455,64.41340782122906,7.5,23.333333333333332,0.0,64.41340782122906,5,60.833333333333336,2.7,2.7,3.6,0.9,1.0,0.75,0.75,,1.0,0.5,0.75,1.0,0.75,77.2,Normal
2019-10-18 01:00:00,강남구,12.9,11.7,2.0,340.0,0.0,31,31,17,0.006,0.066,0.7,0.0,68.0,10.1,7.1,1014.5,1024.8,,,0.0,7.0,1.0,,,56.56818181818182,64.41340782122906,7.5,23.333333333333332,0.0,64.41340782122906,5,60.833333333333336,2.7,2.7,3.6,0.9,1.0,0.5,0.75,,1.0,0.5,1.0,1.0,0.75,77.2,Normal
2019-10-18 02:00:00,강남구,12.6,11.7,1.6,360.0,0.0,26,30,15,0.005,0.057,0.6,0.0,70.0,10.2,7.2,1014.7,1025.1,,,0.0,9.0,6.0,72.0,,51.0,58.93854748603352,6.25,20.0,0.0,58.93854748603352,5,60.833333333333336,2.7,2.7,3.6,0.9,1.0,0.25,0.75,,1.0,0.5,1.0,1.0,0.75,77.0,Normal
2019-10-18 03:00:00,강남구,12.4,11.6,2.2,340.0,0.0,24,28,14,0.007,0.05,0.5,0.0,69.0,9.9,6.8,1014.4,1024.8,,,0.0,7.0,0.0,,,48.0,56.201117318435756,8.75,16.666666666666668,0.0,56.201117318435756,5,60.833333333333336,2.7,2.7,3.6,0.9,1.0,0.5,0.75,,1.0,0.5,0.75,1.0,0.75,77.0,Normal
2019-10-18 04:00:00,강남구,12.2,11.0,1.4,20.0,0.0,19,26,11,0.016,0.034,0.4,0.0,67.0,9.5,6.2,1013.9,1024.3,,,0.0,6.0,0.0,,,38.0,45.833333333333336,20.0,13.333333333333336,0.0,45.833333333333336,6,73.0,2.7,2.7,4.5,2.7,1.0,0.5,0.75,,1.0,0.5,0.75,1.0,0.75,91.8,Weak
2019-10-18 05:00:00,강남구,12.1,11.4,2.1,20.0,0.0,19,25,8,0.016,0.034,0.4,0.0,68.0,9.5,6.3,1013.8,1024.2,,,0.0,8.0,2.0,44.0,,38.0,33.333333333333336,20.0,13.333333333333336,0.0,38.0,6,73.0,2.7,2.7,3.6,2.7,1.0,0.25,0.75,,1.0,0.5,0.75,1.0,0.75,90.7,Weak
2019-10-18 06:00:00,강남구,12.5,11.8,1.5,360.0,0.0,16,23,9,0.015,0.039,0.4,0.0,65.0,9.3,6.0,1013.8,1024.1,,,0.0,9.0,7.0,44.0,,32.0,37.5,18.75,13.333333333333336,0.0,37.5,6,73.0,2.7,2.7,4.5,0.9,1.0,0.25,0.75,,1.0,0.5,0.75,1.0,0.75,89.8,Weak
2019-10-18 07:00:00,강남구,12.5,11.8,1.0,360.0,0.0,15,21,8,0.012,0.048,0.4,0.0,65.0,9.3,6.0,1013.6,1023.9,0.0,0.0,0.0,9.0,7.0,43.0,,30.0,33.333333333333336,15.0,13.333333333333336,0.0,33.333333333333336,6,73.0,2.7,2.7,4.5,0.9,1.0,0.25,0.75,0.25,1.0,0.5,0.75,1.0,0.75,90.0,Weak
2019-10-18 08:00:00,강남구,13.1,12.9,2.0,20.0,0.0,16,21,7,0.008,0.056,0.4,0.0,62.0,9.3,5.9,1013.4,1023.7,0.2,0.21,0.0,9.0,6.0,41.0,,32.0,29.166666666666668,10.0,13.333333333333336,0.0,32.0,6,73.0,2.7,2.7,3.6,2.7,1.0,0.25,0.75,0.25,1.0,0.5,0.75,1.0,0.75,91.0,Weak
2019-10-18 09:00:00,강남구,15.2,15.2,2.0,360.0,0.0,16,20,6,0.013,0.052,0.4,0.0,57.0,9.8,6.7,1013.7,1024.0,0.7,0.71,0.0,9.0,7.0,39.0,,32.0,25.0,16.25,13.333333333333336,0.0,32.0,6,73.0,2.7,3.6,3.6,0.9,1.0,0.25,1.0,0.25,1.0,0.5,0.75,1.0,0.75,90.3,Weak
2019-10-18 10:00:00,강남구,17.9,19.7,2.2,360.0,0.0,16,19,6,0.018,0.045,0.4,0.0,52.0,10.6,7.8,1013.4,1023.5,0.9,1.54,0.0,9.0,7.0,37.0,,32.0,25.0,22.5,13.333333333333336,0.0,32.0,6,73.0,3.6,3.6,3.6,0.9,1.0,0.25,1.0,0.75,1.0,0.5,1.0,1.0,0.75,92.0,Weak
2019-10-18 11:00:00,강남구,19.2,21.9,2.3,360.0,0.0,16,18,5,0.02,0.043,0.4,0.0,51.0,11.3,8.8,1012.9,1022.9,0.7,1.38,0.0,9.0,6.0,37.0,,32.0,20.833333333333336,25.0,13.333333333333336,0.0,32.0,6,73.0,3.6,3.6,3.6,0.9,1.0,0.25,1.0,0.5,1.0,0.5,1.0,1.0,0.75,91.7,Weak
2019-10-18 12:00:00,강남구,20.9,25.7,3.2,360.0,0.0,19,18,6,0.031,0.028,0.3,0.0,47.0,11.6,9.1,1012.3,1022.3,0.8,1.76,0.0,8.0,6.0,37.0,,38.0,25.0,38.75,10.0,0.0,38.75,6,73.0,4.5,4.5,2.7,0.9,1.0,0.25,0.75,0.75,1.0,0.5,1.0,1.0,0.75,92.6,Weak
2019-10-18 13:00:00,강남구,22.3,28.5,4.0,50.0,0.0,16,17,4,0.037,0.024,0.3,0.0,46.0,12.4,10.1,1011.3,1021.2,1.0,2.01,0.0,8.0,2.0,13.0,,32.0,16.666666666666668,46.25,10.0,0.0,46.25,6,73.0,4.5,4.5,1.8,1.8,1.0,0.25,0.75,0.75,1.0,0.5,1.0,1.0,1.0,92.8,Weak
2019-10-18 14:00:00,강남구,22.7,27.9,2.7,50.0,0.0,16,17,7,0.034,0.03,0.3,0.0,47.0,12.9,10.7,1010.8,1020.7,1.0,1.61,0.0,8.0,5.0,13.0,,32.0,29.166666666666668,42.5,10.0,0.0,42.5,6,73.0,4.5,4.5,2.7,1.8,1.0,0.25,0.75,0.75,1.0,0.5,1.0,1.0,1.0,93.8,OFF
2019-10-18 15:00:00,강남구,22.5,27.5,3.8,360.0,0.0,19,17,7,0.033,0.032,0.3,0.0,46.0,12.4,10.2,1010.2,1020.1,0.8,1.16,0.0,8.0,6.0,13.0,,38.0,29.166666666666668,41.25,10.0,0.0,41.25,6,73.0,4.5,4.5,1.8,0.9,1.0,0.25,0.75,0.5,1.0,0.5,1.0,1.0,1.0,91.7,Weak
2019-10-18 16:00:00,강남구,21.9,24.7,3.6,360.0,0.0,15,17,5,0.032,0.032,0.3,0.0,50.0,13.0,10.9,1010.0,1019.9,0.8,1.06,0.0,8.0,3.0,18.0,,30.0,20.833333333333336,40.0,10.0,0.0,40.0,6,73.0,4.5,4.5,1.8,0.9,1.0,0.25,1.0,0.5,1.0,1.0,1.0,1.0,1.0,92.4,Weak
2019-10-18 17:00:00,강남구,21.4,22.0,2.7,360.0,0.0,21,17,11,0.027,0.04,0.4,0.0,52.0,13.2,11.1,1009.8,1019.8,0.8,0.54,0.0,7.0,3.0,18.0,,42.0,45.833333333333336,33.75,13.333333333333336,0.0,45.833333333333336,6,73.0,4.5,3.6,2.7,0.9,1.0,0.5,1.0,0.25,1.0,1.0,1.0,0.75,1.0,92.2,Weak
2019-10-18 18:00:00,강남구,19.7,18.6,4.0,360.0,0.0,22,18,8,0.027,0.038,0.4,0.0,55.0,12.5,10.3,1009.8,1019.8,0.3,0.1,0.0,8.0,1.0,15.0,,44.0,33.333333333333336,33.75,13.333333333333336,0.0,44.0,6,73.0,3.6,3.6,1.8,0.9,1.0,0.25,1.0,0.25,1.0,1.0,1.0,0.75,1.0,90.2,Weak
2019-10-18 19:00:00,강남구,18.9,17.3,3.1,360.0,0.0,19,18,7,0.02,0.05,0.4,0.0,55.0,11.9,9.6,1009.9,1019.9,,,0.0,5.0,5.0,57.0,,38.0,29.166666666666668,25.0,13.333333333333336,0.0,38.0,6,73.0,3.6,3.6,2.7,0.9,1.0,0.75,1.0,,1.0,1.0,1.0,0.75,0.75,91.0,Weak
2019-10-18 20:00:00,강남구,18.1,16.0,2.9,360.0,0.0,20,19,8,0.017,0.055,0.4,0.0,56.0,11.6,9.1,1010.2,1020.3,,,0.0,5.0,1.0,,,40.0,33.333333333333336,21.25,13.333333333333336,0.0,40.0,6,73.0,3.6,3.6,2.7,0.9,1.0,0.75,1.0,,1.0,0.5,1.0,1.0,0.75,90.8,Weak
2019-10-18 21:00:00,강남구,17.3,15.1,2.1,360.0,0.0,23,20,11,0.014,0.059,0.5,0.0,59.0,11.6,9.2,1010.3,1020.4,,,0.0,1.0,1.0,40.0,,46.0,45.833333333333336,17.5,16.666666666666668,0.0,46.0,6,73.0,3.6,3.6,3.6,0.9,1.0,1.0,1.0,,1.0,0.5,1.0,1.0,0.75,92.0,Weak
2019-10-18 22:00:00,강남구,16.9,14.7,3.0,360.0,0.0,22,20,9,0.01,0.064,0.6,0.0,61.0,11.7,9.3,1010.7,1020.8,,,0.0,3.0,0.0,,,44.0,37.5,12.5,20.0,0.0,44.0,6,73.0,3.6,2.7,2.7,0.9,1.0,1.0,0.75,,1.0,0.5,1.0,1.0,0.75,89.9,Weak
2019-10-18 23:00:00,강남구,16.3,14.2,2.5,360.0,0.0,20,20,9,0.023,0.04,0.4,0.0,64.0,11.8,9.4,1010.7,1020.9,,,0.0,5.0,2.0,37.0,,40.0,37.5,28.75,13.333333333333336,0.0,40.0,6,73.0,3.6,2.7,3.6,0.9,1.0,0.75,0.75,,1.0,0.5,1.0,1.0,0.75,90.6,Weak
2019-10-19 00:00:00,강남구,15.8,14.1,1.9,340.0,0.0,18,20,8,0.018,0.048,0.5,0.0,68.0,12.1,9.8,1010.4,1020.6,,,0.0,7.0,7.0,,,36.0,33.333333333333336,22.5,16.666666666666668,0.0,36.0,6,73.0,2.7,2.7,3.6,0.9,1.0,0.5,0.75,,1.0,0.5,1.0,1.0,0.75,89.4,Weak
2019-10-19 01:00:00,강남구,15.5,13.8,2.2,360.0,0.0,17,19,7,0.014,0.055,0.5,0.0,65.0,11.4,8.9,1010.1,1020.3,,,0.0,6.0,6.0,37.0,,34.0,29.166666666666668,17.5,16.666666666666668,0.0,34.0,6,73.0,2.7,2.7,3.6,0.9,1.0,0.5,0.75,,1.0,0.5,1.0,1.0,0.75,89.4,Weak
2019-10-19 02:00:00,강남구,14.7,13.0,1.6,340.0,0.0,17,19,9,0.02,0.041,0.5,0.0,70.0,11.6,9.2,1009.9,1020.1,,,0.0,5.0,4.0,37.0,,34.0,37.5,25.0,16.666666666666668,0.0,37.5,6,73.0,2.7,2.7,3.6,0.9,1.0,0.75,0.75,,1.0,0.5,1.0,0.75,0.75,89.4,Weak
2019-10-19 03:00:00,강남구,14.0,12.3,1.4,340.0,0.0,18,18,8,0.028,0.026,0.4,0.0,69.0,10.9,8.3,1009.8,1020.0,,,0.0,0.0,0.0,,,36.0,33.333333333333336,35.0,13.333333333333336,0.0,36.0,6,73.0,2.7,2.7,4.5,0.9,1.0,0.25,0.75,,1.0,1.0,1.0,0.75,0.75,90.3,Weak
2019-10-19 04:00:00,강남구,13.6,11.8,1.8,320.0,0.0,16,18,7,0.033,0.017,0.3,0.0,72.0,11.2,8.6,1009.6,1019.9,,,0.0,0.0,0.0,,,32.0,29.166666666666668,41.25,10.0,0.0,41.25,6,73.0,2.7,1.8,3.6,1.8,1.0,0.25,0.75,,1.0,1.0,1.0,0.75,0.75,89.4,Weak
2019-10-19 05:00:00,강남구,13.1,11.4,0.6,320.0,0.0,16,18,6,0.015,0.046,0.6,0.0,74.0,11.1,8.5,1009.6,1019.9,,,0.0,0.0,0.0,,,32.0,25.0,18.75,20.0,0.0,32.0,6,73.0,2.7,1.8,4.5,1.8,1.0,0.25,0.75,,1.0,1.0,1.0,0.75,0.75,90.3,Weak
2019-10-19 06:00:00,강남구,12.6,10.9,0.7,340.0,0.0,20,18,10,0.004,0.062,0.9,0.0,76.0,11.0,8.4,1010.1,1020.4,,,0.0,0.0,0.0,,,40.0,41.66666666666667,5.0,30.000000000000004,0.0,41.66666666666667,6,73.0,2.7,1.8,4.5,0.9,1.0,0.25,0.75,,1.0,0.5,1.0,1.0,0.75,89.2,Weak
2019-10-19 07:00:00,강남구,12.2,10.7,1.0,320.0,0.0,21,19,10,0.004,0.061,0.6,0.0,78.0,11.0,8.4,1010.2,1020.5,0.0,0.01,0.0,0.0,0.0,,,42.0,41.66666666666667,5.0,20.0,0.0,42.0,6,73.0,2.7,1.8,4.5,1.8,1.0,0.25,0.75,0.25,1.0,0.5,1.0,1.0,0.75,90.3,Weak
2019-10-19 08:00:00,강남구,12.6,11.6,0.5,340.0,0.0,20,19,9,0.005,0.061,0.5,0.0,66.0,9.6,6.4,1010.9,1021.2,0.8,0.4,0.0,0.0,0.0,,,40.0,37.5,6.25,16.666666666666668,0.0,40.0,6,73.0,2.7,2.7,4.5,0.9,1.0,0.25,0.75,0.25,1.0,0.5,0.75,1.0,0.75,90.0,Weak
2019-10-19 09:00:00,강남구,15.3,14.0,1.0,360.0,0.0,24,20,11,0.008,0.062,0.7,0.0,54.0,9.3,6.0,1011.3,1021.5,1.0,1.09,0.0,0.0,0.0,,,48.0,45.833333333333336,10.0,23.333333333333332,0.0,48.0,6,73.0,2.7,3.6,4.5,0.9,1.0,0.25,0.75,0.5,1.0,0.5,0.75,1.0,0.75,91.2,Weak
2019-10-19 10:00:00,강남구,18.3,18.7,1.6,360.0,0.0,21,20,7,0.016,0.052,0.5,0.0,47.0,9.8,6.7,1011.3,1021.4,1.0,1.71,0.0,0.0,0.0,,,42.0,29.166666666666668,20.0,16.666666666666668,0.0,42.0,6,73.0,3.6,4.5,3.6,0.9,1.0,0.25,1.0,0.75,1.0,0.5,0.75,1.0,0.75,92.6,Weak
2019-10-19 11:00:00,강남구,20.5,23.6,0.9,200.0,0.0,14,19,3,0.03,0.029,0.3,0.0,43.0,10.3,7.4,1011.0,1021.0,1.0,2.13,0.0,0.0,0.0,,,28.0,12.5,37.5,10.0,0.0,37.5,6,73.0,4.5,4.5,4.5,3.6,1.0,0.25,1.0,0.75,1.0,0.5,1.0,1.0,0.75,97.4,OFF
2019-10-19 12:00:00,강남구,21.2,27.8,3.0,270.0,0.0,14,18,4,0.034,0.026,0.3,0.0,43.0,10.8,8.1,1010.6,1020.6,1.0,2.3,0.0,3.0,3.0,10.0,,28.0,16.666666666666668,42.5,10.0,0.0,42.5,6,73.0,4.5,4.5,2.7,2.7,1.0,1.0,0.75,0.75,1.0,0.5,1.0,1.0,0.75,95.2,OFF
2019-10-19 13:00:00,강남구,21.8,28.3,2.6,230.0,0.0,15,17,6,0.037,0.033,0.4,0.0,46.0,11.9,9.6,1010.1,1020.0,1.0,2.11,0.0,6.0,6.0,15.0,,30.0,25.0,46.25,13.333333333333336,0.0,46.25,6,73.0,4.5,4.5,2.7,2.7,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.75,95.2,OFF
2019-10-19 14:00:00,강남구,22.5,30.6,2.9,250.0,0.0,20,17,7,0.043,0.029,0.3,0.0,42.0,11.4,8.9,1009.5,1019.4,1.0,2.11,0.0,3.0,3.0,14.0,,40.0,29.166666666666668,53.512820512820504,10.0,0.0,53.512820512820504,5,60.833333333333336,4.5,4.5,2.7,2.7,1.0,1.0,0.5,0.75,1.0,1.0,1.0,0.75,0.75,83.0,Weak
2019-10-19 15:00:00,강남구,22.0,28.4,2.0,290.0,0.0,21,18,10,0.056,0.019,0.3,0.0,42.0,11.0,8.4,1009.4,1019.3,1.0,1.52,0.0,3.0,3.0,15.0,,42.0,41.66666666666667,69.84615384615384,10.0,0.0,69.84615384615384,5,60.833333333333336,4.5,4.5,3.6,1.8,1.0,1.0,0.75,0.75,1.0,1.0,1.0,0.75,0.75,83.2,Weak
2019-10-19 16:00:00,강남구,22.7,26.7,2.8,230.0,0.0,23,19,10,0.055,0.023,0.3,0.0,41.0,11.2,8.7,1009.4,1019.3,1.0,1.17,0.0,1.0,1.0,15.0,,46.0,41.66666666666667,68.58974358974359,10.0,0.0,68.58974358974359,5,60.833333333333336,4.5,4.5,2.7,2.7,1.0,1.0,0.75,0.5,1.0,1.0,1.0,0.75,0.75,83.0,Weak
2019-10-19 17:00:00,강남구,21.4,21.9,2.3,200.0,0.0,24,21,14,0.055,0.024,0.3,0.0,48.0,12.2,9.9,1009.6,1019.6,1.0,0.54,0.0,1.0,1.0,10.0,,48.0,56.201117318435756,68.58974358974359,10.0,0.0,68.58974358974359,5,60.833333333333336,4.5,4.5,3.6,3.6,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.75,0.75,84.8,Weak
2019-10-19 18:00:00,강남구,19.3,18.6,3.0,230.0,0.0,28,22,15,0.051,0.029,0.4,0.0,63.0,14.0,12.0,1009.9,1019.9,0.4,0.08,0.0,0.0,0.0,,,53.22727272727273,58.93854748603352,63.564102564102555,13.333333333333336,0.0,63.564102564102555,5,60.833333333333336,3.6,2.7,2.7,2.7,1.0,0.25,1.0,0.25,1.0,1.0,1.0,0.75,1.0,79.8,Normal
2019-10-19 19:00:00,강남구,17.7,16.9,2.3,230.0,0.0,32,24,14,0.044,0.043,0.5,0.0,73.0,14.7,12.7,1010.6,1020.7,,,0.0,0.0,0.0,,,57.68181818181818,56.201117318435756,54.76923076923077,16.666666666666668,0.0,57.68181818181818,5,60.833333333333336,3.6,1.8,3.6,2.7,1.0,0.25,1.0,,1.0,0.5,1.0,1.0,1.0,79.3,Normal
2019-10-19 20:00:00,강남구,16.9,15.9,2.4,230.0,0.0,35,26,17,0.041,0.051,0.5,0.0,79.0,15.2,13.2,1010.8,1020.9,,,0.0,0.0,0.0,,,61.02272727272727,64.41340782122906,51.0,16.666666666666668,0.0,64.41340782122906,5,60.833333333333336,3.6,1.8,3.6,2.7,1.0,0.25,1.0,,1.0,0.5,,1.0,1.0,78.3,Normal
2019-10-19 21:00:00,강남구,16.4,15.2,1.1,200.0,0.0,36,28,18,0.043,0.037,0.5,0.0,80.0,14.9,12.9,1010.9,1021.1,,,0.0,0.0,0.0,,,62.13636363636363,67.15083798882682,53.512820512820504,16.666666666666668,0.0,67.15083798882682,5,60.833333333333336,3.6,1.8,4.5,3.6,1.0,0.25,1.0,,1.0,0.5,1.0,1.0,1.0,81.1,Weak
2019-10-19 22:00:00,강남구,16.0,14.2,0.5,250.0,0.0,31,29,14,0.046,0.031,0.5,0.0,81.0,14.7,12.7,1011.1,1021.3,,,0.0,0.0,0.0,,,56.56818181818182,56.201117318435756,57.28205128205128,16.666666666666668,0.0,57.28205128205128,5,60.833333333333336,3.6,0.9,4.5,2.7,1.0,0.25,0.75,,1.0,0.5,1.0,1.0,1.0,79.0,Normal
2019-10-19 23:00:00,강남구,15.4,13.6,0.7,200.0,0.0,33,30,15,0.032,0.052,0.6,0.0,82.0,14.3,12.3,1011.2,1021.4,,,0.0,0.0,0.0,,,58.79545454545455,58.93854748603352,40.0,20.0,0.0,58.93854748603352,5,60.833333333333336,2.7,0.9,4.5,3.6,1.0,0.25,0.75,,1.0,0.5,1.0,1.0,1.0,79.0,Normal
2019-10-20 00:00:00,강남구,14.9,13.0,0.7,360.0,0.0,39,31,20,0.017,0.072,0.8,0.0,83.0,14.0,12.0,1011.2,1021.5,,,0.0,0.0,0.0,,19.0,65.47727272727272,72.62569832402235,21.25,26.66666666666667,0.0,72.62569832402235,5,60.833333333333336,2.7,0.9,4.5,0.9,1.0,0.25,0.75,,1.0,0.5,1.0,1.0,1.0,76.3,Normal
2019-10-20 01:00:00,강남구,14.4,12.5,0.1,0.0,0.0,39,33,18,0.008,0.078,0.9,0.0,86.0,14.0,12.0,1011.3,1021.5,,,0.0,0.0,0.0,,19.0,65.47727272727272,67.15083798882682,10.0,30.000000000000004,0.0,67.15083798882682,5,60.833333333333336,2.7,0.9,1.8,2.7,1.0,0.25,0.75,,1.0,0.5,1.0,1.0,1.0,75.4,Normal
2019-10-20 02:00:00,강남구,13.9,12.1,1.1,320.0,0.0,35,34,18,0.007,0.071,0.8,0.0,87.0,13.7,11.7,1011.6,1021.9,,,0.0,0.0,0.0,,19.0,61.02272727272727,67.15083798882682,8.75,26.66666666666667,0.0,67.15083798882682,5,60.833333333333336,2.7,0.9,4.5,1.8,1.0,0.25,0.75,,1.0,0.5,1.0,1.0,1.0,77.2,Normal
2019-10-20 03:00:00,강남구,13.4,11.9,1.3,320.0,0.0,33,34,19,0.007,0.066,0.8,0.0,88.0,13.5,11.4,1011.4,1021.7,,,0.0,0.0,0.0,,19.0,58.79545454545455,69.88826815642459,8.75,26.66666666666667,0.0,69.88826815642459,5,60.833333333333336,2.7,0.9,4.5,1.8,1.0,0.25,0.75,,1.0,0.5,1.0,1.0,1.0,77.2,Normal
2019-10-20 04:00:00,강남구,13.1,11.6,0.8,340.0,0.0,33,34,18,0.007,0.06,0.8,0.0,89.0,13.4,11.3,1011.3,1021.6,,,0.0,0.0,0.0,,19.0,58.79545454545455,67.15083798882682,8.75,26.66666666666667,0.0,67.15083798882682,5,60.833333333333336,2.7,0.9,4.5,0.9,1.0,0.25,0.75,,1.0,0.5,1.0,1.0,1.0,76.3,Normal
2019-10-20 05:00:00,강남구,12.8,11.1,1.1,320.0,0.0,32,34,17,0.007,0.05,0.6,0.0,90.0,13.2,11.1,1011.8,1022.1,,,0.0,0.0,0.0,,19.0,57.68181818181818,64.41340782122906,8.75,20.0,0.0,64.41340782122906,5,60.833333333333336,2.7,0.9,4.5,1.8,1.0,0.25,0.75,,1.0,0.5,1.0,1.0,1.0,77.2,Normal
2019-10-20 06:00:00,강남구,12.2,11.0,1.4,340.0,0.0,30,33,17,0.007,0.044,0.6,0.0,94.0,13.3,11.2,1012.0,1022.3,,,0.0,0.0,0.0,,19.0,55.45454545454545,64.41340782122906,8.75,20.0,0.0,64.41340782122906,5,60.833333333333336,2.7,0.9,4.5,0.9,1.0,0.25,0.75,,1.0,0.5,1.0,1.0,1.0,76.3,Normal
2019-10-20 07:00:00,강남구,12.0,11.0,1.4,320.0,0.0,32,33,16,0.008,0.044,0.6,0.0,94.0,13.1,11.0,1012.3,1022.7,0.0,0.0,0.0,0.0,0.0,,19.0,57.68181818181818,61.675977653631286,10.0,20.0,0.0,61.675977653631286,5,60.833333333333336,2.7,0.9,4.5,1.8,1.0,0.25,0.75,0.25,1.0,0.5,1.0,1.0,1.0,77.5,Normal
2019-10-20 08:00:00,강남구,12.3,12.4,1.1,320.0,0.0,31,32,17,0.009,0.042,0.6,0.0,93.0,13.2,11.1,1013.0,1023.4,0.1,0.26,0.0,0.0,0.0,,19.0,56.56818181818182,64.41340782122906,11.25,20.0,0.0,64.41340782122906,5,60.833333333333336,2.7,0.9,4.5,1.8,1.0,0.25,0.75,0.25,1.0,0.5,1.0,1.0,1.0,77.5,Normal
2019-10-20 09:00:00,강남구,14.3,15.1,1.2,360.0,0.0,33,32,19,0.014,0.039,0.5,0.0,75.0,12.2,9.9,1013.5,1023.8,1.0,0.88,0.0,0.0,0.0,,19.0,58.79545454545455,69.88826815642459,17.5,16.666666666666668,0.0,69.88826815642459,5,60.833333333333336,2.7,1.8,4.5,0.9,1.0,0.25,1.0,0.25,1.0,0.5,1.0,1.0,0.75,77.5,Normal
2019-10-20 10:00:00,강남구,16.5,18.6,1.7,340.0,0.0,39,34,22,0.016,0.047,0.6,0.0,70.0,13.1,11.0,1013.4,1023.6,1.0,1.52,0.0,1.0,1.0,10.0,4019.0,65.47727272727272,78.10055865921788,20.0,20.0,0.0,78.10055865921788,5,60.833333333333336,3.6,2.7,3.6,0.9,1.0,1.0,1.0,0.75,1.0,0.5,1.0,1.0,1.0,79.9,Normal
2019-10-20 11:00:00,강남구,18.7,23.2,1.3,20.0,0.0,45,36,27,0.022,0.052,0.7,0.0,61.0,13.1,11.0,1013.0,1023.1,1.0,1.91,0.0,2.0,2.0,10.0,40.0,72.1590909090909,91.78770949720672,27.5,23.333333333333332,0.0,91.78770949720672,5,60.833333333333336,3.6,2.7,4.5,2.7,1.0,1.0,1.0,0.75,1.0,0.5,1.0,1.0,1.0,82.6,Weak
2019-10-20 12:00:00,강남구,20.1,27.2,1.4,20.0,0.0,49,39,29,0.039,0.041,0.6,0.0,58.0,13.6,11.5,1012.6,1022.7,1.0,2.28,0.0,2.0,2.0,6.0,40.0,76.61363636363636,97.26256983240224,48.75,20.0,0.0,97.26256983240224,5,60.833333333333336,4.5,3.6,4.5,2.7,1.0,1.0,0.75,0.75,1.0,0.5,1.0,1.0,1.0,84.1,Weak
